global_batch,control_batch,arrow_task_batch,qa_task_batch,mem_canvas_batch,blue_line_direction_batch,gold_direction_batch,gold_proximity_batch,please_turn_batch,relposition_qa_batch,direction_names_batch
29100,0.000584,0.001200,0.001997,0.007108,0.000913,0.000783,0.000805,0.002208,0.001740,0.000817
29200,0.000608,0.001120,0.002052,0.005903,0.000920,0.000791,0.000801,0.002205,0.001658,0.000763
29300,0.000602,0.001169,0.002032,0.007303,0.000921,0.000791,0.000809,0.002196,0.001697,0.000791
29400,0.000605,0.001054,0.002041,0.007405,0.000919,0.000783,0.000802,0.002228,0.001750,0.000776
29500,0.000629,0.001197,0.002120,0.007409,0.000911,0.000801,0.000805,0.002207,0.001659,0.000753
29600,0.000601,0.002248,0.003488,0.014310,0.000923,0.001037,0.001404,0.002577,0.001936,0.000752
29700,0.001429,0.001674,0.002893,0.020846,0.001497,0.001501,0.001187,0.002904,0.002529,0.001939
29800,0.001101,0.001370,0.002313,0.010567,0.001056,0.000938,0.000982,0.002493,0.001881,0.001134
29900,0.000795,0.001239,0.002175,0.020312,0.001157,0.000999,0.000983,0.002344,0.001778,0.001054
30000,0.000964,0.001209,0.002170,0.014804,0.001093,0.000913,0.000952,0.002383,0.001813,0.001025
30100,0.000846,0.001249,0.002057,0.010953,0.000982,0.000865,0.000873,0.002276,0.001678,0.000868
30200,0.000898,0.001254,0.002138,0.011154,0.001084,0.000991,0.000977,0.002533,0.002022,0.001129
30300,0.001320,0.001144,0.002385,0.008065,0.001145,0.000935,0.001008,0.002447,0.001928,0.001258
30400,0.000919,0.001204,0.002167,0.007454,0.000989,0.000940,0.000951,0.002337,0.001981,0.001171
30500,0.000787,0.001226,0.002235,0.007167,0.001005,0.000918,0.000906,0.002314,0.001785,0.000940
30600,0.000787,0.001193,0.002068,0.007420,0.000983,0.000860,0.000881,0.002258,0.001749,0.000928
30700,0.000662,0.001143,0.002070,0.007173,0.000969,0.000834,0.000860,0.002243,0.001711,0.000801
30800,0.000663,0.001126,0.002043,0.007376,0.000935,0.000822,0.000827,0.002211,0.001740,0.000843
30900,0.000642,0.001178,0.002027,0.007095,0.000927,0.000823,0.000826,0.002245,0.001692,0.000818
31000,0.000661,0.001223,0.002018,0.006879,0.000935,0.000810,0.000826,0.002214,0.001663,0.000806
31100,0.000656,0.001146,0.002037,0.006547,0.000919,0.000820,0.000818,0.002234,0.001688,0.000787
31200,0.000653,0.001122,0.002044,0.006968,0.000945,0.000832,0.000833,0.002224,0.001703,0.000810
31300,0.000620,0.001201,0.002051,0.006521,0.000933,0.000794,0.000812,0.002189,0.001620,0.000785
31400,0.000642,0.001151,0.002026,0.006743,0.000930,0.000801,0.000831,0.002188,0.001685,0.000806
31500,0.000620,0.001101,0.002014,0.006716,0.000939,0.000804,0.000827,0.002200,0.001667,0.000775
31600,0.000656,0.001309,0.002025,0.006277,0.000925,0.000815,0.000811,0.002216,0.001709,0.000780
31700,0.001301,0.001196,0.002115,0.007188,0.000954,0.000839,0.000838,0.002250,0.001710,0.000854
31800,0.000765,0.001123,0.002034,0.006846,0.000939,0.000846,0.000835,0.002209,0.001696,0.000811
31900,0.000670,0.001176,0.002066,0.007108,0.000934,0.000807,0.000832,0.002222,0.001697,0.000780
32000,0.000653,0.001173,0.002005,0.006591,0.000951,0.000815,0.000825,0.002204,0.001686,0.000807
32100,0.000634,0.001136,0.002031,0.007263,0.000922,0.000825,0.000830,0.002225,0.001637,0.000801
32200,0.000644,0.001187,0.002061,0.007126,0.000921,0.000799,0.000820,0.002216,0.001718,0.000801
32300,0.000673,0.001169,0.002042,0.007819,0.000961,0.000833,0.000805,0.002186,0.001641,0.000810
32400,0.000679,0.001205,0.002055,0.006948,0.000937,0.000797,0.000817,0.002224,0.001668,0.000795
32500,0.000674,0.001191,0.002028,0.006926,0.000937,0.000815,0.000829,0.002198,0.001710,0.000760
32600,0.000627,0.001120,0.002014,0.007121,0.000925,0.000812,0.000824,0.002193,0.001705,0.000807
32700,0.000598,0.001170,0.002022,0.006770,0.000922,0.000791,0.000799,0.002205,0.001660,0.000767
32800,0.000656,0.001125,0.002044,0.006759,0.000914,0.000799,0.000829,0.002171,0.001662,0.000775
32900,0.000622,0.001203,0.002039,0.006750,0.000934,0.000803,0.000808,0.002189,0.001689,0.000796
33000,0.000603,0.001233,0.002057,0.007096,0.000919,0.000789,0.000829,0.002181,0.001654,0.000770
33100,0.000630,0.001233,0.002038,0.007638,0.000891,0.000788,0.000791,0.002210,0.001656,0.000759
33200,0.000618,0.001284,0.001987,0.006754,0.000916,0.000807,0.000807,0.002190,0.001696,0.000777
33300,0.000614,0.001167,0.002025,0.006465,0.000901,0.000791,0.000812,0.002199,0.001667,0.000766
33400,0.000621,0.001198,0.002013,0.006567,0.000905,0.000788,0.000799,0.002201,0.001639,0.000743
33500,0.000591,0.001198,0.002002,0.006964,0.000935,0.000807,0.000813,0.002190,0.001659,0.000787
33600,0.000602,0.001212,0.002026,0.006944,0.000909,0.000805,0.000815,0.002151,0.001677,0.000776
33700,0.000599,0.001165,0.002065,0.006736,0.000909,0.000805,0.000801,0.002223,0.001704,0.000768
33800,0.000629,0.001262,0.002049,0.006867,0.000925,0.000799,0.000806,0.002206,0.001648,0.000744
33900,0.000600,0.001186,0.002039,0.006720,0.000910,0.000788,0.000812,0.002171,0.001666,0.000753
34000,0.000605,0.001128,0.002052,0.006528,0.000910,0.000831,0.000818,0.002211,0.001677,0.000794
34100,0.000631,0.001218,0.002039,0.007079,0.000918,0.000787,0.000824,0.002160,0.001678,0.000741
34200,0.000638,0.001282,0.002013,0.006548,0.000923,0.000825,0.000809,0.002174,0.001642,0.000769
34300,0.000642,0.001201,0.002064,0.007266,0.000910,0.000776,0.000848,0.002183,0.001715,0.000743
34400,0.000609,0.001229,0.002020,0.007067,0.000900,0.000808,0.000815,0.002195,0.001705,0.000753
34500,0.000620,0.001414,0.002023,0.006979,0.000914,0.000782,0.000801,0.002219,0.001671,0.000734
34600,0.000621,0.001304,0.002079,0.007153,0.000927,0.000815,0.000806,0.002167,0.001730,0.000760
34700,0.000618,0.001338,0.002065,0.006750,0.000915,0.000794,0.000814,0.002213,0.001647,0.000748
34800,0.000623,0.001238,0.001996,0.007078,0.000907,0.000809,0.000803,0.002208,0.001668,0.000791
34900,0.000598,0.001250,0.002077,0.006236,0.000914,0.000781,0.000811,0.002183,0.001668,0.000763
35000,0.000609,0.001221,0.002067,0.006863,0.000897,0.000808,0.000797,0.002188,0.001666,0.000756
35100,0.000608,0.001194,0.001988,0.006528,0.000920,0.000809,0.000800,0.002184,0.001615,0.000785
35200,0.000624,0.001201,0.002055,0.006829,0.000922,0.000803,0.000811,0.002201,0.001677,0.000767
35300,0.000602,0.001316,0.002063,0.006857,0.000910,0.000802,0.000813,0.002184,0.001715,0.000783
35400,0.000627,0.001363,0.002076,0.006528,0.000897,0.000780,0.000806,0.002204,0.001681,0.000739
35500,0.000604,0.001240,0.002074,0.007381,0.000895,0.000801,0.000814,0.002179,0.001669,0.000761
35600,0.000629,0.001272,0.002037,0.007583,0.000908,0.000816,0.000798,0.002176,0.001664,0.000790
35700,0.000580,0.001214,0.002020,0.006430,0.000924,0.000798,0.000815,0.002160,0.001626,0.000747
35800,0.000576,0.001318,0.001974,0.007381,0.000914,0.000801,0.000816,0.002211,0.001676,0.000762
35900,0.000609,0.001220,0.002006,0.007155,0.000909,0.000796,0.000797,0.002321,0.001682,0.000778
36000,0.000598,0.001201,0.002095,0.006823,0.000964,0.000798,0.000823,0.002251,0.001811,0.000771
36100,0.000599,0.001127,0.002046,0.006969,0.000937,0.000794,0.000783,0.002210,0.001649,0.000777
36200,0.000603,0.001658,0.002058,0.006534,0.000924,0.000796,0.000844,0.002201,0.001759,0.000768
36300,0.000578,0.001415,0.002098,0.007357,0.000929,0.000802,0.000801,0.002213,0.001680,0.000735
36400,0.000624,0.001302,0.002006,0.006660,0.000896,0.000825,0.000808,0.002163,0.001732,0.000767
36500,0.000584,0.001285,0.002076,0.007048,0.000912,0.000787,0.000812,0.002198,0.001653,0.000775
36600,0.000606,0.001209,0.002023,0.006629,0.000921,0.000802,0.000824,0.002228,0.001698,0.000761
36700,0.000613,0.001295,0.002020,0.006725,0.000917,0.000808,0.000800,0.002181,0.001709,0.000743
36800,0.000594,0.001345,0.002083,0.007073,0.000924,0.000796,0.000816,0.002182,0.001643,0.000769
36900,0.000620,0.001358,0.002069,0.006966,0.000930,0.000808,0.000804,0.002201,0.001689,0.000765
37000,0.000585,0.001429,0.002032,0.006534,0.000914,0.000814,0.000812,0.002208,0.001693,0.000748
37100,0.000607,0.001221,0.002048,0.007612,0.000922,0.000798,0.000825,0.002155,0.001663,0.000788
37200,0.000639,0.001310,0.002090,0.006639,0.000901,0.000792,0.000813,0.002193,0.001639,0.000759
37300,0.000592,0.001286,0.002022,0.006107,0.000920,0.000780,0.000769,0.002210,0.001652,0.000775
37400,0.000622,0.001213,0.002041,0.006844,0.000929,0.000792,0.000813,0.002201,0.001676,0.000771
37500,0.000569,0.001289,0.002088,0.006562,0.000897,0.000812,0.000792,0.002169,0.001662,0.000755
37600,0.000606,0.001191,0.002050,0.006558,0.000906,0.000800,0.000840,0.002181,0.001691,0.000745
37700,0.000577,0.001266,0.002038,0.006528,0.000909,0.000830,0.000810,0.002176,0.001656,0.000759
37800,0.000612,0.001413,0.002029,0.007498,0.000906,0.000770,0.000831,0.002201,0.001652,0.000753
37900,0.000595,0.001324,0.002016,0.007140,0.000925,0.000808,0.000818,0.002183,0.001723,0.000761
38000,0.000611,0.001164,0.002067,0.006848,0.000919,0.000805,0.000793,0.002188,0.001626,0.000742
38100,0.000592,0.001237,0.002041,0.006781,0.000906,0.000803,0.000820,0.002215,0.001722,0.000752
38200,0.001073,0.002543,0.002326,0.034772,0.001515,0.001967,0.001122,0.002401,0.002279,0.002084
38300,0.015211,0.002179,0.003948,0.052720,0.003656,0.001945,0.005348,0.004059,0.004448,0.004810
38400,0.002438,0.001758,0.002770,0.037962,0.001635,0.001448,0.001498,0.003011,0.002676,0.002230
38500,0.001315,0.001555,0.002500,0.015758,0.001374,0.001166,0.001221,0.002687,0.002112,0.001636
38600,0.001093,0.001270,0.002368,0.009780,0.001332,0.001116,0.001148,0.002555,0.001958,0.001407
38700,0.000917,0.001382,0.002254,0.007985,0.001126,0.000983,0.000977,0.002425,0.001985,0.001087
38800,0.000894,0.001290,0.002228,0.007915,0.001148,0.000971,0.000984,0.002337,0.001818,0.001038
38900,0.000919,0.001245,0.002267,0.007228,0.001095,0.000926,0.000941,0.002425,0.001794,0.001040
39000,0.000751,0.001258,0.002029,0.007395,0.001046,0.000902,0.000892,0.002261,0.001781,0.000951
39100,0.003962,0.001251,0.002114,0.006914,0.001054,0.000913,0.000922,0.002242,0.001748,0.000962
39200,0.000705,0.001154,0.002113,0.007408,0.001071,0.000879,0.000902,0.002238,0.001801,0.000919
39300,0.000726,0.001220,0.002060,0.007454,0.001024,0.000892,0.000873,0.002281,0.001757,0.000866
39400,0.000712,0.001225,0.002096,0.007331,0.001011,0.000895,0.000860,0.002267,0.001735,0.000886
39500,0.000690,0.001172,0.002093,0.006745,0.001146,0.000931,0.000865,0.002202,0.001692,0.000935
39600,0.000887,0.001173,0.002056,0.007673,0.001038,0.000936,0.000895,0.002246,0.001821,0.001336
39700,0.000728,0.001168,0.002103,0.007550,0.001010,0.000882,0.000858,0.002267,0.001742,0.000838
39800,0.000694,0.001154,0.002029,0.007020,0.000986,0.000882,0.000870,0.002207,0.001731,0.000859
39900,0.000681,0.001199,0.002035,0.007336,0.000978,0.000854,0.000833,0.002225,0.001695,0.000831
40000,0.000669,0.001101,0.002062,0.006847,0.000959,0.000819,0.000824,0.002212,0.001717,0.000803
40100,0.000671,0.001135,0.002079,0.006560,0.000954,0.000841,0.000833,0.002209,0.001665,0.000839
40200,0.000658,0.001125,0.002063,0.007179,0.000951,0.000848,0.000826,0.002225,0.001678,0.000842
40300,0.000671,0.001094,0.002044,0.007054,0.000916,0.000802,0.000802,0.002204,0.001704,0.000780
40400,0.000683,0.001111,0.002041,0.006420,0.000919,0.000805,0.000836,0.002204,0.001663,0.000775
40500,0.000639,0.001141,0.001999,0.006843,0.000916,0.000824,0.000834,0.002226,0.001712,0.000804
40600,0.000667,0.001144,0.002005,0.007173,0.000931,0.000816,0.000809,0.002185,0.001667,0.000789
40700,0.000628,0.001149,0.002017,0.007475,0.000947,0.000817,0.000833,0.002204,0.001703,0.000806
40800,0.000656,0.001072,0.002005,0.006628,0.000926,0.000803,0.000814,0.002176,0.001662,0.000813
40900,0.000806,0.001138,0.002213,0.009555,0.000989,0.000823,0.000835,0.002199,0.001841,0.000816
41000,0.001296,0.001250,0.002131,0.015228,0.001125,0.000995,0.001031,0.002414,0.001915,0.001070
41100,0.000970,0.001209,0.002268,0.013405,0.001145,0.000965,0.000940,0.002383,0.001946,0.001517
41200,0.000769,0.001204,0.002047,0.008212,0.001006,0.000892,0.000868,0.002252,0.001815,0.000987
41300,0.000730,0.001226,0.002094,0.007505,0.000947,0.000837,0.000847,0.002229,0.001775,0.000852
41400,0.000689,0.001268,0.002077,0.007080,0.000948,0.000825,0.000841,0.002256,0.001666,0.000833
41500,0.000695,0.001169,0.002003,0.009573,0.000945,0.000818,0.000833,0.002209,0.001731,0.000837
41600,0.000689,0.001086,0.002069,0.007430,0.000940,0.000841,0.000811,0.002202,0.001659,0.000825
41700,0.000640,0.001167,0.002041,0.007172,0.000911,0.000817,0.000826,0.002194,0.001706,0.000806
41800,0.000670,0.001073,0.001985,0.007680,0.000931,0.000806,0.000834,0.002182,0.001645,0.000806
41900,0.000637,0.001088,0.002029,0.006729,0.000940,0.000799,0.000799,0.002188,0.001634,0.000790
42000,0.000647,0.001069,0.001997,0.007110,0.000906,0.000796,0.000821,0.002181,0.001652,0.000775
42100,0.000649,0.001091,0.002044,0.006861,0.000918,0.000798,0.000829,0.002206,0.001677,0.000761
42200,0.000616,0.001161,0.002045,0.006830,0.000925,0.000827,0.000802,0.002162,0.001650,0.000823
42300,0.000636,0.001136,0.002050,0.007085,0.000908,0.000793,0.000794,0.002193,0.001691,0.000779
42400,0.000649,0.001162,0.001949,0.006589,0.000926,0.000802,0.000799,0.002170,0.001690,0.000760
42500,0.000623,0.001143,0.001994,0.007704,0.000905,0.000804,0.000824,0.002220,0.001666,0.000813
42600,0.000635,0.001206,0.002039,0.006745,0.000918,0.000775,0.000798,0.002187,0.001666,0.000754
42700,0.000605,0.001157,0.002007,0.006702,0.000899,0.000804,0.000789,0.002192,0.001674,0.000796
42800,0.000621,0.001054,0.002051,0.006803,0.000922,0.000791,0.000822,0.002193,0.001643,0.000798
42900,0.000639,0.001102,0.002060,0.007227,0.000891,0.000820,0.000820,0.002178,0.001705,0.000817
43000,0.000626,0.001160,0.002013,0.006577,0.000910,0.000793,0.000806,0.002208,0.001681,0.000748
43100,0.000626,0.001208,0.001993,0.006543,0.000900,0.000811,0.000813,0.002205,0.001675,0.000782
43200,0.000620,0.001213,0.001997,0.006695,0.000911,0.000800,0.000806,0.002165,0.001696,0.000760
43300,0.000627,0.001102,0.002041,0.007024,0.000918,0.000792,0.000807,0.002177,0.001636,0.000767
43400,0.000606,0.001180,0.001986,0.008070,0.000902,0.000776,0.000802,0.002199,0.001653,0.000772
43500,0.000633,0.001107,0.002003,0.006474,0.000928,0.000823,0.000787,0.002179,0.001678,0.000787
43600,0.000621,0.001123,0.002066,0.006207,0.000917,0.000791,0.000814,0.002204,0.001665,0.000756
43700,0.000610,0.001184,0.002026,0.006761,0.000911,0.000789,0.000817,0.002201,0.001615,0.000753
43800,0.000615,0.001126,0.002004,0.006969,0.000906,0.000801,0.000818,0.002177,0.001647,0.000765
43900,0.000603,0.001200,0.001979,0.007186,0.000902,0.000812,0.000813,0.002167,0.001688,0.000729
44000,0.000611,0.001263,0.002041,0.007280,0.000902,0.000798,0.000810,0.002181,0.001656,0.000774
44100,0.000632,0.001170,0.001985,0.006866,0.000897,0.000812,0.000815,0.002183,0.001671,0.000762
44200,0.000617,0.001298,0.002013,0.006618,0.000904,0.000793,0.000825,0.002183,0.001672,0.000760
44300,0.000624,0.001193,0.002010,0.006835,0.000920,0.000798,0.000801,0.002184,0.001664,0.000766
44400,0.000606,0.001122,0.002040,0.007400,0.000915,0.000782,0.000797,0.002185,0.001635,0.000749
44500,0.000623,0.001196,0.002036,0.007192,0.000903,0.000777,0.000806,0.002174,0.001660,0.000771
44600,0.000613,0.001125,0.002051,0.006619,0.000891,0.000803,0.000821,0.002141,0.001626,0.000762
44700,0.000598,0.001320,0.001991,0.006624,0.000904,0.000802,0.000814,0.002151,0.001666,0.000752
44800,0.000610,0.001300,0.002022,0.007080,0.000908,0.000805,0.000817,0.002178,0.001669,0.000764
44900,0.000590,0.001180,0.001983,0.007143,0.000915,0.000789,0.000808,0.002224,0.001662,0.000757
45000,0.000606,0.001190,0.002059,0.007256,0.000894,0.000763,0.000779,0.002166,0.001656,0.000751
45100,0.000621,0.001102,0.002008,0.006584,0.000912,0.000798,0.000804,0.002193,0.001690,0.000761
45200,0.000592,0.001117,0.001988,0.006845,0.000911,0.000791,0.000811,0.002141,0.001680,0.000760
45300,0.000613,0.001241,0.002058,0.006401,0.000911,0.000794,0.000791,0.002178,0.001596,0.000760
45400,0.000600,0.001168,0.002015,0.006420,0.000916,0.000774,0.000809,0.002178,0.001704,0.000754
45500,0.000613,0.001178,0.002050,0.006755,0.000908,0.000780,0.000811,0.002176,0.001644,0.000721
45600,0.000618,0.001155,0.002058,0.006412,0.000905,0.000798,0.000790,0.002177,0.001631,0.000771
45700,0.000590,0.001307,0.002036,0.006199,0.000909,0.000787,0.000804,0.002172,0.001685,0.000763
45800,0.000615,0.001147,0.001999,0.007072,0.000915,0.000784,0.000778,0.002190,0.001621,0.000762
45900,0.000585,0.001156,0.002026,0.006963,0.000888,0.000775,0.000805,0.002162,0.001691,0.000764
46000,0.000623,0.001197,0.002052,0.006713,0.000915,0.000785,0.000781,0.002175,0.001688,0.000786
46100,0.000596,0.001157,0.002009,0.006619,0.000881,0.000794,0.000818,0.002198,0.001646,0.000734
46200,0.000611,0.001211,0.002017,0.005931,0.000917,0.000806,0.000816,0.002189,0.001631,0.000787
46300,0.000614,0.001199,0.002019,0.006506,0.000914,0.000801,0.000807,0.002165,0.001684,0.000741
46400,0.000578,0.001126,0.002015,0.007059,0.000899,0.000761,0.000793,0.002196,0.001684,0.000744
46500,0.000591,0.001203,0.002041,0.006304,0.000897,0.000793,0.000802,0.002156,0.001614,0.000787
46600,0.000584,0.001195,0.002047,0.006119,0.000911,0.000797,0.000803,0.002203,0.001730,0.000737
46700,0.000593,0.001173,0.002050,0.007055,0.000884,0.000798,0.000793,0.002180,0.001733,0.000755
46800,0.000608,0.001095,0.002001,0.006723,0.000887,0.000794,0.000802,0.002166,0.001686,0.000754
46900,0.000624,0.001241,0.002053,0.007275,0.000895,0.000784,0.000799,0.002161,0.001709,0.000754
47000,0.000623,0.001406,0.002158,0.010117,0.001028,0.000979,0.000906,0.002258,0.001825,0.001135
47100,0.000960,0.001377,0.002242,0.012513,0.001084,0.000932,0.001053,0.002343,0.002460,0.001296
47200,0.000705,0.001316,0.002173,0.008751,0.000986,0.000847,0.000862,0.002314,0.001778,0.000948
47300,0.000677,0.001412,0.001995,0.012189,0.000936,0.000817,0.000845,0.002203,0.001735,0.000835
47400,0.000680,0.001236,0.002067,0.007561,0.000961,0.000825,0.000822,0.002194,0.001666,0.000820
47500,0.000645,0.001103,0.002092,0.007168,0.000925,0.000799,0.000813,0.002169,0.001637,0.000759
47600,0.000658,0.001203,0.002032,0.006810,0.000913,0.000796,0.000802,0.002182,0.001704,0.000771
47700,0.000609,0.001148,0.002043,0.006743,0.000902,0.000796,0.000793,0.002199,0.001670,0.000764
47800,0.000631,0.001245,0.001962,0.007015,0.000916,0.000783,0.000804,0.002164,0.001689,0.000778
47900,0.000622,0.001183,0.002062,0.006248,0.000916,0.000781,0.000801,0.002178,0.001643,0.000788
48000,0.000597,0.001128,0.002034,0.006477,0.000914,0.000791,0.000815,0.002188,0.001649,0.000750
48100,0.000602,0.001151,0.002030,0.007364,0.000899,0.000809,0.000795,0.002180,0.001658,0.000755
48200,0.000630,0.001124,0.002006,0.006662,0.000896,0.000786,0.000811,0.002170,0.001699,0.000783
48300,0.000605,0.001103,0.002027,0.006239,0.000896,0.000783,0.000816,0.002193,0.001667,0.000734
48400,0.000586,0.001172,0.001993,0.006327,0.000897,0.000784,0.000801,0.002178,0.001635,0.000746
48500,0.000603,0.001184,0.002030,0.007067,0.000916,0.000800,0.000808,0.002157,0.001646,0.000764
48600,0.000575,0.001104,0.001992,0.006578,0.000902,0.000799,0.000794,0.002188,0.001662,0.000759
48700,0.000596,0.001158,0.002028,0.006895,0.000913,0.000788,0.000784,0.002171,0.001701,0.000772
48800,0.000619,0.001143,0.002025,0.006987,0.000904,0.000788,0.000810,0.002141,0.001653,0.000763
48900,0.000601,0.001222,0.002001,0.006530,0.000898,0.000796,0.000788,0.002177,0.001643,0.000736
49000,0.000575,0.001262,0.001984,0.006295,0.000903,0.000785,0.000802,0.002146,0.001614,0.000740
49100,0.000597,0.001116,0.002010,0.006414,0.000896,0.000777,0.000790,0.002191,0.001656,0.000749
49200,0.000583,0.001083,0.001980,0.007078,0.000885,0.000781,0.000788,0.002173,0.001639,0.000767
49300,0.000614,0.001093,0.002003,0.006729,0.000895,0.000798,0.000804,0.002208,0.001625,0.000767
49400,0.000625,0.001201,0.002023,0.006945,0.000908,0.000790,0.000779,0.002165,0.001634,0.000765
49500,0.000616,0.001234,0.002007,0.007158,0.000894,0.000786,0.000794,0.002197,0.001662,0.000740
49600,0.000572,0.001198,0.002013,0.006538,0.000900,0.000787,0.000799,0.002165,0.001654,0.000736
49700,0.000589,0.001137,0.001989,0.006961,0.000895,0.000777,0.000802,0.002154,0.001644,0.000734
49800,0.000589,0.001221,0.002020,0.006529,0.000914,0.000786,0.000793,0.002179,0.001655,0.000764
49900,0.000596,0.001109,0.002092,0.007359,0.000903,0.000812,0.000795,0.002170,0.001650,0.000746
50000,0.000619,0.001213,0.001986,0.007076,0.000915,0.000802,0.000808,0.002157,0.001630,0.000753
50100,0.000625,0.001324,0.002013,0.007289,0.000906,0.000810,0.000800,0.002164,0.001702,0.000763
50200,0.000592,0.001359,0.002037,0.007393,0.000895,0.000797,0.000792,0.002135,0.001647,0.000781
50300,0.000598,0.001407,0.002034,0.006420,0.000912,0.000797,0.000827,0.002182,0.001680,0.000770
50400,0.000591,0.001235,0.001999,0.007369,0.000899,0.000797,0.000824,0.002172,0.001720,0.000744
50500,0.000662,0.001264,0.002029,0.006651,0.000918,0.000800,0.000835,0.002825,0.001694,0.000772
50600,0.000726,0.001310,0.002310,0.007069,0.000975,0.000869,0.000869,0.003203,0.001904,0.000863
50700,0.000886,0.001230,0.002226,0.006918,0.001025,0.000870,0.000950,0.002429,0.001867,0.000875
50800,0.000760,0.001230,0.002080,0.006706,0.000925,0.000812,0.000831,0.002247,0.001670,0.000799
50900,0.000625,0.001267,0.002053,0.006649,0.000913,0.000814,0.000814,0.002185,0.001696,0.000799
51000,0.000627,0.001117,0.002040,0.006545,0.000917,0.000797,0.000830,0.002176,0.001640,0.000785
51100,0.000606,0.001185,0.001990,0.007087,0.000890,0.000817,0.000793,0.002193,0.001699,0.000739
51200,0.000633,0.001104,0.002024,0.007200,0.000913,0.000803,0.000797,0.002162,0.001663,0.000777
51300,0.000579,0.001192,0.001997,0.007262,0.000914,0.000803,0.000835,0.002168,0.001665,0.000762
51400,0.000607,0.001141,0.002059,0.006603,0.000901,0.000787,0.000774,0.002205,0.001685,0.000742
51500,0.000609,0.001134,0.002001,0.006729,0.000910,0.000823,0.000816,0.002148,0.001628,0.000765
51600,0.000593,0.001211,0.001999,0.006731,0.000917,0.000785,0.000827,0.002186,0.001690,0.000734
51700,0.000623,0.001070,0.001994,0.006109,0.000898,0.000788,0.000777,0.002145,0.001641,0.000725
51800,0.000606,0.001177,0.002041,0.006637,0.000881,0.000782,0.000815,0.002187,0.001704,0.000762
51900,0.000574,0.001143,0.002015,0.007148,0.000916,0.000799,0.000788,0.002159,0.001674,0.000744
52000,0.000603,0.001179,0.002022,0.007576,0.000898,0.000798,0.000829,0.002178,0.001639,0.000801
52100,0.000590,0.001242,0.002052,0.006125,0.000901,0.000784,0.000792,0.002159,0.001671,0.000733
52200,0.000588,0.001183,0.002037,0.006748,0.000896,0.000785,0.000798,0.002178,0.001664,0.000756
