global_batch,control_batch,arrow_task_batch,qa_task_batch,mem_canvas_batch,blue_line_direction_batch,gold_direction_batch,gold_proximity_batch,please_turn_batch,relposition_qa_batch,direction_names_batch
83400,0.000549,0.001023,0.001829,0.006898,0.000808,0.000737,0.000743,0.002275,0.001508,0.001378
83500,0.000549,0.001059,0.001872,0.007209,0.000808,0.000758,0.000771,0.002266,0.001519,0.001379
83600,0.000543,0.001058,0.001835,0.006603,0.000787,0.000743,0.000774,0.002258,0.001511,0.001480
83700,0.000566,0.001117,0.001856,0.006918,0.000788,0.000754,0.000758,0.002276,0.001515,0.001316
83800,0.000568,0.001022,0.001866,0.007437,0.000806,0.000753,0.000761,0.002264,0.001510,0.001387
83900,0.000535,0.001077,0.001849,0.006809,0.000776,0.000779,0.000738,0.002249,0.001518,0.001411
84000,0.000551,0.001003,0.001886,0.006789,0.000797,0.000747,0.000764,0.002263,0.001572,0.001506
84100,0.000559,0.001019,0.001890,0.007003,0.000796,0.000755,0.000753,0.002250,0.001554,0.001389
84200,0.000553,0.001037,0.001854,0.007741,0.000808,0.000744,0.000762,0.002243,0.001490,0.001467
84300,0.000565,0.001070,0.001858,0.006923,0.000785,0.000763,0.000774,0.002276,0.001506,0.001418
84400,0.000549,0.001030,0.001885,0.006588,0.000800,0.000778,0.000764,0.002249,0.001553,0.001339
84500,0.000548,0.000971,0.001893,0.007427,0.000808,0.000757,0.000745,0.002268,0.001514,0.001338
84600,0.000535,0.000974,0.001827,0.007027,0.000789,0.000733,0.000774,0.002235,0.001558,0.001392
84700,0.000563,0.000987,0.001845,0.006378,0.000790,0.000776,0.000751,0.002284,0.001520,0.001384
84800,0.000523,0.001059,0.001868,0.007100,0.000793,0.000746,0.000759,0.002264,0.001551,0.001363
84900,0.000547,0.001058,0.001868,0.006892,0.000794,0.000761,0.000769,0.002275,0.001539,0.001418
85000,0.000540,0.000968,0.001869,0.007107,0.000788,0.000747,0.000743,0.002249,0.001515,0.001355
85100,0.000535,0.001008,0.001861,0.007191,0.000808,0.000768,0.000755,0.002276,0.001501,0.001366
85200,0.000560,0.001074,0.001854,0.006819,0.000795,0.000767,0.000767,0.002239,0.001527,0.001445
85300,0.000679,0.001039,0.001896,0.006967,0.000798,0.000741,0.000798,0.002294,0.001528,0.001485
85400,0.000602,0.001113,0.001867,0.008904,0.000830,0.000749,0.000814,0.002318,0.001545,0.001406
85500,0.000568,0.001034,0.001840,0.006375,0.000814,0.000759,0.000760,0.002259,0.001516,0.001396
85600,0.000560,0.001116,0.001889,0.006531,0.000808,0.000765,0.000776,0.002252,0.001555,0.001401
85700,0.000554,0.001009,0.001847,0.007355,0.000820,0.000740,0.000763,0.002263,0.001520,0.001266
85800,0.000569,0.001084,0.001876,0.007330,0.000812,0.000747,0.000768,0.002250,0.001527,0.001410
85900,0.000553,0.001060,0.001879,0.007105,0.000778,0.000733,0.000763,0.002278,0.001537,0.001473
86000,0.000541,0.001084,0.001855,0.007353,0.000810,0.000749,0.000750,0.002251,0.001575,0.001438
86100,0.000546,0.001044,0.001835,0.006908,0.000797,0.000741,0.000748,0.002278,0.001501,0.001487
86200,0.000549,0.001005,0.001835,0.007134,0.000796,0.000750,0.000745,0.002258,0.001499,0.001373
86300,0.000548,0.001043,0.001888,0.006907,0.000786,0.000757,0.000762,0.002256,0.001512,0.001398
86400,0.000566,0.001070,0.001843,0.007766,0.000806,0.000752,0.000756,0.002274,0.001540,0.001425
86500,0.000549,0.001064,0.001847,0.007440,0.000790,0.000747,0.000764,0.002240,0.001538,0.001501
86600,0.000550,0.000973,0.001866,0.006608,0.000778,0.000753,0.000755,0.002239,0.001476,0.001406
86700,0.000552,0.001066,0.001848,0.006413,0.000795,0.000738,0.000763,0.002260,0.001553,0.001334
86800,0.000560,0.000982,0.001857,0.006879,0.000783,0.000751,0.000784,0.002266,0.001505,0.001289
86900,0.000535,0.001055,0.001839,0.006698,0.000816,0.000767,0.000753,0.002252,0.001532,0.001427
87000,0.000548,0.001005,0.001870,0.007229,0.000796,0.000737,0.000748,0.002241,0.001492,0.001424
87100,0.000530,0.001074,0.001820,0.006493,0.000800,0.000739,0.000730,0.002264,0.001497,0.001306
87200,0.000549,0.001049,0.001884,0.006688,0.000790,0.000750,0.000757,0.002259,0.001523,0.001273
87300,0.000533,0.001098,0.001823,0.007183,0.000796,0.000749,0.000760,0.002280,0.001478,0.001417
87400,0.000546,0.001049,0.001854,0.006961,0.000787,0.000747,0.000743,0.002256,0.001458,0.001487
87500,0.000545,0.001052,0.001859,0.006696,0.000788,0.000757,0.000748,0.002267,0.001491,0.001283
87600,0.000555,0.001102,0.001872,0.006598,0.000804,0.000758,0.000767,0.002289,0.001522,0.001391
87700,0.000562,0.001087,0.001823,0.006397,0.000780,0.000764,0.000769,0.002273,0.001517,0.001346
87800,0.000534,0.000993,0.001833,0.007097,0.000819,0.000750,0.000782,0.002281,0.001519,0.001323
87900,0.000554,0.001011,0.001826,0.006355,0.000789,0.000763,0.000758,0.002278,0.001513,0.001444
88000,0.000538,0.001002,0.001827,0.006367,0.000787,0.000765,0.000773,0.002246,0.001518,0.001427
88100,0.000541,0.000986,0.001874,0.006467,0.000807,0.000757,0.000747,0.002259,0.001545,0.001363
88200,0.000535,0.001053,0.001860,0.006999,0.000784,0.000756,0.000742,0.002251,0.001511,0.001366
88300,0.000546,0.001018,0.001842,0.006793,0.000796,0.000732,0.000782,0.002265,0.001504,0.001391
88400,0.000552,0.001076,0.001829,0.006380,0.000822,0.000755,0.000718,0.002251,0.001508,0.001519
88500,0.000542,0.000972,0.001857,0.005947,0.000795,0.000763,0.000774,0.002277,0.001485,0.001411
88600,0.000567,0.001023,0.001855,0.006371,0.000793,0.000752,0.000763,0.002288,0.001478,0.001357
88700,0.000563,0.000984,0.001851,0.006882,0.000796,0.000754,0.000767,0.002259,0.001524,0.001404
88800,0.000540,0.000965,0.001846,0.006485,0.000774,0.000759,0.000760,0.002257,0.001515,0.001412
88900,0.000537,0.000986,0.001874,0.007006,0.000808,0.000732,0.000756,0.002244,0.001491,0.001436
89000,0.000536,0.001015,0.001833,0.007114,0.000779,0.000754,0.000756,0.002257,0.001492,0.001444
89100,0.000541,0.001052,0.001841,0.006371,0.000803,0.000744,0.000743,0.002280,0.001507,0.001369
89200,0.000567,0.000978,0.001857,0.007100,0.000819,0.000762,0.000782,0.002244,0.001516,0.001361
89300,0.000550,0.001103,0.001842,0.007197,0.000785,0.000746,0.000745,0.002278,0.001498,0.001384
89400,0.000540,0.001041,0.001875,0.007219,0.000781,0.000744,0.000752,0.002277,0.001542,0.001476
89500,0.000550,0.001057,0.001867,0.006880,0.000790,0.000741,0.000777,0.002269,0.001527,0.001376
89600,0.000560,0.001047,0.001850,0.006785,0.000791,0.000752,0.000750,0.002279,0.001488,0.001355
89700,0.000534,0.001078,0.001851,0.007097,0.000797,0.000750,0.000756,0.002271,0.001561,0.001421
89800,0.000561,0.001081,0.001865,0.006891,0.000808,0.000763,0.000776,0.002233,0.001511,0.001436
89900,0.000560,0.001066,0.001851,0.007092,0.000802,0.000742,0.000752,0.002243,0.001546,0.001340
90000,0.000532,0.001035,0.001868,0.006460,0.000819,0.000753,0.000778,0.002246,0.001554,0.001274
90100,0.000549,0.001091,0.001854,0.006800,0.000826,0.000725,0.000760,0.002250,0.001509,0.001415
90200,0.000544,0.001007,0.001836,0.006592,0.000794,0.000760,0.000757,0.002260,0.001552,0.001354
90300,0.000540,0.001067,0.001874,0.006691,0.000792,0.000723,0.000786,0.002262,0.001564,0.001312
90400,0.000559,0.000959,0.001827,0.007202,0.000808,0.000746,0.000752,0.002260,0.001484,0.001443
90500,0.000551,0.000985,0.001857,0.006903,0.000771,0.000769,0.000763,0.002291,0.001485,0.001414
90600,0.000536,0.001083,0.001823,0.007208,0.000789,0.000769,0.000751,0.002266,0.001522,0.001357
90700,0.000550,0.001034,0.001843,0.007046,0.000767,0.000733,0.000736,0.002266,0.001502,0.001419
90800,0.000555,0.001118,0.001848,0.007125,0.000822,0.000733,0.000759,0.002261,0.001548,0.001382
90900,0.000568,0.001143,0.001876,0.006587,0.000817,0.000737,0.000779,0.002260,0.001508,0.001387
91000,0.000549,0.001018,0.001872,0.006261,0.000791,0.000755,0.000745,0.002268,0.001529,0.001430
91100,0.000565,0.001074,0.001855,0.006784,0.000783,0.000749,0.000765,0.002277,0.001504,0.001335
91200,0.000564,0.001100,0.001880,0.007543,0.000813,0.000755,0.000767,0.002273,0.001558,0.001384
91300,0.000546,0.001113,0.001832,0.006474,0.000782,0.000764,0.000728,0.002263,0.001528,0.001479
91400,0.000544,0.001044,0.001877,0.006896,0.000797,0.000749,0.000756,0.002258,0.001516,0.001467
91500,0.000543,0.001021,0.001860,0.006896,0.000802,0.000752,0.000783,0.002242,0.001528,0.001348
91600,0.000516,0.001019,0.001866,0.007295,0.000779,0.000749,0.000771,0.002255,0.001506,0.001397
91700,0.000549,0.001034,0.001833,0.006666,0.000781,0.000753,0.000753,0.002266,0.001488,0.001253
91800,0.000546,0.001088,0.001873,0.006482,0.000803,0.000756,0.000755,0.002258,0.001461,0.001410
91900,0.000563,0.000944,0.001830,0.005953,0.000775,0.000734,0.000789,0.002264,0.001531,0.001315
92000,0.000527,0.001035,0.001827,0.006596,0.000794,0.000745,0.000763,0.002281,0.001509,0.001375
92100,0.000548,0.001018,0.001885,0.006479,0.000801,0.000779,0.000767,0.002273,0.001492,0.001438
92200,0.000540,0.001006,0.001854,0.006682,0.000785,0.000752,0.000764,0.002242,0.001463,0.001367
92300,0.000543,0.001022,0.001884,0.006999,0.000789,0.000752,0.000760,0.002286,0.001482,0.001420
92400,0.000545,0.001045,0.001829,0.006907,0.000785,0.000731,0.000721,0.002242,0.001560,0.001367
92500,0.000551,0.000983,0.001831,0.007220,0.000809,0.000734,0.000737,0.002252,0.001546,0.001467
92600,0.000549,0.001060,0.001873,0.007103,0.000796,0.000725,0.000787,0.002252,0.001492,0.001436
92700,0.000556,0.001035,0.001839,0.006382,0.000790,0.000751,0.000764,0.002268,0.001499,0.001466
92800,0.000543,0.001028,0.001850,0.006913,0.000783,0.000775,0.000760,0.002250,0.001524,0.001414
92900,0.000578,0.000994,0.001863,0.006872,0.000790,0.000769,0.000753,0.002283,0.001473,0.001362
93000,0.000546,0.001060,0.001844,0.006606,0.000789,0.000758,0.000758,0.002280,0.001492,0.001336
93100,0.000538,0.001058,0.001843,0.006149,0.000784,0.000759,0.000752,0.002248,0.001547,0.001369
93200,0.000536,0.001053,0.001816,0.007538,0.000803,0.000751,0.000755,0.002259,0.001524,0.001329
93300,0.000558,0.001086,0.001850,0.006797,0.000783,0.000742,0.000794,0.002253,0.001533,0.001358
93400,0.000559,0.001078,0.001863,0.006692,0.000794,0.000743,0.000767,0.002247,0.001519,0.001554
93500,0.000537,0.001113,0.001844,0.007517,0.000795,0.000758,0.000754,0.002260,0.001533,0.001384
93600,0.000560,0.001021,0.001848,0.006780,0.000795,0.000739,0.000738,0.002270,0.001513,0.001369
93700,0.000539,0.000970,0.001839,0.006984,0.000786,0.000753,0.000750,0.002238,0.001486,0.001372
93800,0.000540,0.000964,0.001877,0.006788,0.000813,0.000752,0.000786,0.002286,0.001500,0.001377
93900,0.000555,0.001018,0.001829,0.007119,0.000774,0.000748,0.000768,0.002244,0.001555,0.001357
94000,0.000543,0.000978,0.001847,0.007006,0.000786,0.000727,0.000775,0.002211,0.001488,0.001400
94100,0.000544,0.001020,0.001853,0.006684,0.000809,0.000750,0.000761,0.002261,0.001460,0.001465
94200,0.000533,0.001051,0.001865,0.006994,0.000792,0.000754,0.000768,0.002269,0.001539,0.001496
94300,0.000539,0.000998,0.001857,0.006882,0.000811,0.000755,0.000756,0.002268,0.001509,0.001451
94400,0.000567,0.001031,0.001863,0.007320,0.000791,0.000739,0.000771,0.002259,0.001523,0.001459
94500,0.000554,0.001023,0.001889,0.006767,0.000786,0.000761,0.000754,0.002277,0.001496,0.001360
94600,0.000540,0.001028,0.001908,0.007005,0.000779,0.000740,0.000754,0.002257,0.001552,0.001282
94700,0.000517,0.000998,0.001845,0.006582,0.000761,0.000750,0.000744,0.002249,0.001535,0.001345
94800,0.000550,0.001002,0.001834,0.007309,0.000801,0.000738,0.000772,0.002255,0.001559,0.001333
94900,0.000562,0.001001,0.001850,0.006896,0.000776,0.000750,0.000748,0.002271,0.001460,0.001394
95000,0.000530,0.001104,0.001833,0.007100,0.000805,0.000741,0.000748,0.002273,0.001469,0.001406
95100,0.000549,0.001036,0.001844,0.007123,0.000804,0.000742,0.000769,0.002250,0.001607,0.001365
95200,0.000522,0.001023,0.001853,0.007114,0.000801,0.000749,0.000762,0.002246,0.001527,0.001543
95300,0.000552,0.000999,0.001881,0.007003,0.000806,0.000755,0.000755,0.002257,0.001504,0.001377
95400,0.000531,0.001028,0.001862,0.006462,0.000789,0.000762,0.000769,0.002228,0.001539,0.001326
95500,0.000548,0.001103,0.001855,0.006885,0.000805,0.000739,0.000764,0.002276,0.001513,0.001411
95600,0.000553,0.001114,0.001840,0.006581,0.000790,0.000764,0.000728,0.002237,0.001517,0.001352
95700,0.000544,0.001041,0.001854,0.006940,0.000784,0.000742,0.000746,0.002224,0.001491,0.001430
95800,0.000546,0.001024,0.001848,0.006159,0.000792,0.000747,0.000765,0.002274,0.001496,0.001411
95900,0.000548,0.001033,0.001858,0.007421,0.000819,0.000769,0.000752,0.002253,0.001518,0.001457
96000,0.000551,0.000991,0.001839,0.006874,0.000800,0.000749,0.000748,0.002261,0.001516,0.001398
96100,0.000559,0.000959,0.001854,0.006770,0.000788,0.000753,0.000778,0.002280,0.001496,0.001447
96200,0.000551,0.001107,0.001849,0.006904,0.000810,0.000745,0.000751,0.002275,0.001486,0.001408
96300,0.000534,0.001048,0.001891,0.007097,0.000801,0.000730,0.000761,0.002249,0.001470,0.001498
96400,0.000565,0.001035,0.001837,0.006906,0.000791,0.000789,0.000742,0.002270,0.001486,0.001399
96500,0.000554,0.000997,0.001869,0.006178,0.000788,0.000736,0.000756,0.002244,0.001526,0.001411
96600,0.000540,0.001032,0.001873,0.006465,0.000791,0.000743,0.000765,0.002255,0.001511,0.001359
96700,0.000553,0.000975,0.001844,0.006776,0.000793,0.000747,0.000761,0.002261,0.001523,0.001396
96800,0.000563,0.001067,0.001872,0.006382,0.000810,0.000739,0.000774,0.002252,0.001526,0.001405
96900,0.000558,0.001000,0.001859,0.005962,0.000793,0.000748,0.000728,0.002256,0.001580,0.001345
97000,0.000549,0.001060,0.001908,0.007212,0.000793,0.000744,0.000765,0.002270,0.001512,0.001352
97100,0.000539,0.000966,0.001863,0.007432,0.000783,0.000744,0.000764,0.002276,0.001448,0.001358
97200,0.000560,0.001039,0.001859,0.006388,0.000804,0.000756,0.000773,0.002241,0.001528,0.001502
97300,0.000523,0.001012,0.001871,0.006988,0.000785,0.000752,0.000750,0.002275,0.001521,0.001389
97400,0.000547,0.000993,0.001828,0.006671,0.000804,0.000754,0.000767,0.002253,0.001538,0.001465
97500,0.000530,0.001038,0.001847,0.007319,0.000781,0.000756,0.000776,0.002240,0.001507,0.001375
97600,0.000536,0.001026,0.001857,0.007319,0.000814,0.000765,0.000754,0.002295,0.001479,0.001439
97700,0.000544,0.001056,0.001884,0.006681,0.000803,0.000730,0.000768,0.002272,0.001519,0.001461
97800,0.000567,0.001068,0.001869,0.006987,0.000790,0.000757,0.000765,0.002253,0.001543,0.001388
97900,0.000566,0.001065,0.001830,0.006902,0.000788,0.000737,0.000766,0.002250,0.001524,0.001381
98000,0.000529,0.001038,0.001859,0.006168,0.000808,0.000740,0.000762,0.002247,0.001482,0.001342
98100,0.000567,0.001010,0.001837,0.006889,0.000793,0.000763,0.000766,0.002265,0.001528,0.001370
98200,0.000549,0.001107,0.001835,0.007215,0.000796,0.000744,0.000749,0.002256,0.001527,0.001325
98300,0.000535,0.000998,0.001845,0.006877,0.000796,0.000750,0.000752,0.002262,0.001521,0.001390
98400,0.000541,0.001009,0.001881,0.006677,0.000790,0.000766,0.000763,0.002269,0.001475,0.001495
98500,0.000542,0.001175,0.001862,0.006662,0.000787,0.000767,0.000780,0.002274,0.001485,0.001436
98600,0.000546,0.001059,0.001839,0.006687,0.000792,0.000735,0.000768,0.002272,0.001509,0.001398
98700,0.000550,0.001104,0.001873,0.006777,0.000805,0.000766,0.000753,0.002270,0.001539,0.001368
98800,0.000580,0.001106,0.001863,0.006588,0.000816,0.000746,0.000792,0.002282,0.001511,0.001369
98900,0.000646,0.001000,0.001871,0.006598,0.000808,0.000769,0.000764,0.002255,0.001498,0.001420
99000,0.000537,0.000982,0.001806,0.006905,0.000796,0.000741,0.000744,0.002263,0.001478,0.001378
99100,0.000555,0.001041,0.001892,0.006802,0.000790,0.000733,0.000751,0.002266,0.001515,0.001433
99200,0.000530,0.001108,0.001867,0.006888,0.000810,0.000748,0.000739,0.002244,0.001501,0.001413
99300,0.000541,0.001053,0.001856,0.006685,0.000810,0.000733,0.000762,0.002253,0.001569,0.001334
99400,0.000536,0.001001,0.001807,0.006792,0.000796,0.000737,0.000768,0.002255,0.001486,0.001346
99500,0.000556,0.001106,0.001810,0.007097,0.000792,0.000761,0.000771,0.002279,0.001481,0.001314
99600,0.000549,0.001061,0.001816,0.006891,0.000786,0.000758,0.000766,0.002269,0.001515,0.001267
99700,0.000540,0.001069,0.001800,0.006759,0.000810,0.000736,0.000765,0.002289,0.001518,0.001459
99800,0.000538,0.001047,0.001872,0.007209,0.000792,0.000737,0.000774,0.002260,0.001459,0.001346
99900,0.000530,0.001073,0.001891,0.007310,0.000803,0.000760,0.000752,0.002261,0.001467,0.001551
100000,0.000551,0.001010,0.001833,0.006140,0.000782,0.000768,0.000748,0.002262,0.001579,0.001313
100100,0.000543,0.001093,0.001861,0.006607,0.000788,0.000754,0.000755,0.002266,0.001558,0.001447
100200,0.000553,0.001101,0.001872,0.006479,0.000802,0.000770,0.000764,0.002263,0.001517,0.001414
100300,0.000535,0.000994,0.001827,0.005939,0.000779,0.000736,0.000759,0.002296,0.001558,0.001458
100400,0.000545,0.001039,0.001902,0.006360,0.000788,0.000753,0.000765,0.002264,0.001487,0.001369
100500,0.000557,0.001034,0.001849,0.006904,0.000774,0.000746,0.000745,0.002276,0.001482,0.001428
100600,0.000546,0.001054,0.001840,0.007001,0.000797,0.000741,0.000765,0.002272,0.001518,0.001396
100700,0.000526,0.001010,0.001857,0.007320,0.000802,0.000742,0.000763,0.002264,0.001532,0.001480
100800,0.000559,0.001018,0.001840,0.006894,0.000793,0.000751,0.000753,0.002276,0.001513,0.001427
100900,0.000537,0.000987,0.001864,0.006388,0.000791,0.000757,0.000762,0.002266,0.001534,0.001425
101000,0.000545,0.001052,0.001898,0.006899,0.000804,0.000752,0.000747,0.002270,0.001532,0.001425
101100,0.000558,0.001048,0.001855,0.006605,0.000794,0.000741,0.000767,0.002264,0.001483,0.001459
101200,0.000542,0.001010,0.001848,0.007227,0.000790,0.000752,0.000755,0.002260,0.001550,0.001453
101300,0.000543,0.001052,0.001826,0.007121,0.000830,0.000750,0.000775,0.002289,0.001507,0.001255
101400,0.000543,0.001050,0.001884,0.006990,0.000780,0.000742,0.000770,0.002257,0.001524,0.001401
101500,0.000536,0.001076,0.001838,0.006808,0.000782,0.000747,0.000770,0.002232,0.001519,0.001362
101600,0.000554,0.001025,0.001877,0.006179,0.000790,0.000757,0.000741,0.002265,0.001495,0.001358
101700,0.000552,0.001024,0.001858,0.006697,0.000813,0.000768,0.000747,0.002249,0.001546,0.001291
101800,0.000544,0.001003,0.001824,0.006688,0.000804,0.000727,0.000746,0.002270,0.001522,0.001331
101900,0.000553,0.001055,0.001859,0.006961,0.000776,0.000744,0.000755,0.002248,0.001506,0.001468
102000,0.000545,0.000994,0.001887,0.006677,0.000788,0.000745,0.000768,0.002240,0.001507,0.001445
102100,0.000529,0.001045,0.001832,0.006388,0.000780,0.000770,0.000767,0.002275,0.001515,0.001316
102200,0.000550,0.000994,0.001848,0.006573,0.000787,0.000760,0.000767,0.002256,0.001496,0.001517
102300,0.000528,0.000994,0.001867,0.006269,0.000797,0.000755,0.000765,0.002264,0.001504,0.001311
102400,0.000549,0.001007,0.001850,0.006677,0.000785,0.000783,0.000764,0.002223,0.001555,0.001395
102500,0.000530,0.001012,0.001842,0.006251,0.000798,0.000745,0.000757,0.002256,0.001490,0.001426
102600,0.000538,0.001016,0.001845,0.005741,0.000791,0.000766,0.000763,0.002272,0.001487,0.001392
102700,0.000553,0.001114,0.001869,0.006369,0.000780,0.000741,0.000749,0.002268,0.001469,0.001376
102800,0.000555,0.001038,0.001871,0.006677,0.000783,0.000745,0.000762,0.002259,0.001563,0.001432
102900,0.000554,0.001012,0.001864,0.006588,0.000775,0.000737,0.000751,0.002241,0.001500,0.001373
103000,0.000561,0.001022,0.001849,0.006490,0.000789,0.000759,0.000757,0.002266,0.001476,0.001298
103100,0.000539,0.001050,0.001847,0.006574,0.000789,0.000763,0.000765,0.002261,0.001541,0.001412
103200,0.000550,0.001091,0.001846,0.006893,0.000782,0.000764,0.000770,0.002243,0.001536,0.001343
103300,0.000557,0.001006,0.001867,0.006370,0.000803,0.000751,0.000758,0.002232,0.001546,0.001355
103400,0.000547,0.001034,0.001853,0.007010,0.000790,0.000739,0.000761,0.002264,0.001475,0.001271
103500,0.000547,0.001026,0.001852,0.006624,0.000814,0.000757,0.000759,0.002249,0.001520,0.001419
103600,0.000540,0.001047,0.001870,0.006369,0.000780,0.000752,0.000768,0.002277,0.001523,0.001411
103700,0.000560,0.001010,0.001849,0.007099,0.000796,0.000749,0.000759,0.002261,0.001481,0.001399
103800,0.000537,0.001034,0.001857,0.006375,0.000792,0.000757,0.000757,0.002267,0.001509,0.001430
103900,0.000555,0.001041,0.001848,0.006570,0.000774,0.000747,0.000747,0.002236,0.001484,0.001507
104000,0.000565,0.001062,0.001868,0.006463,0.000803,0.000745,0.000777,0.002255,0.001573,0.001337
104100,0.000566,0.001020,0.001868,0.007133,0.000795,0.000740,0.000757,0.002255,0.001542,0.001450
104200,0.000542,0.001028,0.001811,0.006502,0.000804,0.000761,0.000768,0.002264,0.001505,0.001486
104300,0.000549,0.001080,0.001875,0.006664,0.000799,0.000727,0.000743,0.002247,0.001561,0.001385
104400,0.000524,0.001067,0.001855,0.007223,0.000792,0.000745,0.000755,0.002269,0.001508,0.001305
104500,0.000559,0.001037,0.001835,0.006594,0.000799,0.000750,0.000734,0.002280,0.001511,0.001443
104600,0.000533,0.001072,0.001865,0.006682,0.000808,0.000753,0.000748,0.002230,0.001486,0.001516
104700,0.000551,0.001050,0.001882,0.006766,0.000770,0.000733,0.000750,0.002293,0.001538,0.001458
104800,0.000547,0.001048,0.001873,0.007007,0.000797,0.000725,0.000769,0.002258,0.001539,0.001364
104900,0.000555,0.000973,0.001866,0.006755,0.000790,0.000755,0.000767,0.002249,0.001464,0.001327
105000,0.000538,0.001049,0.001867,0.006908,0.000804,0.000757,0.000746,0.002262,0.001500,0.001393
105100,0.000564,0.001140,0.001833,0.006804,0.000770,0.000759,0.000762,0.002256,0.001488,0.001405
105200,0.000523,0.001086,0.001856,0.006506,0.000810,0.000765,0.000722,0.002264,0.001475,0.001421
105300,0.000538,0.001041,0.001867,0.006798,0.000792,0.000753,0.000768,0.002252,0.001537,0.001385
105400,0.000532,0.001018,0.001829,0.006718,0.000807,0.000734,0.000769,0.002256,0.001505,0.001401
105500,0.000525,0.001061,0.001838,0.007000,0.000776,0.000771,0.000761,0.002225,0.001498,0.001254
105600,0.000565,0.001062,0.001866,0.006364,0.000792,0.000755,0.000766,0.002284,0.001551,0.001431
105700,0.000544,0.001089,0.001881,0.006961,0.000798,0.000727,0.000765,0.002265,0.001519,0.001491
105800,0.000557,0.001027,0.001864,0.006495,0.000817,0.000744,0.000770,0.002268,0.001533,0.001378
105900,0.000562,0.001047,0.001864,0.006580,0.000790,0.000755,0.000759,0.002224,0.001496,0.001358
106000,0.000564,0.001037,0.001855,0.006786,0.000773,0.000764,0.000754,0.002252,0.001521,0.001433
106100,0.000545,0.001062,0.001864,0.007008,0.000785,0.000752,0.000776,0.002239,0.001540,0.001436
106200,0.000554,0.000997,0.001863,0.006689,0.000787,0.000724,0.000748,0.002270,0.001537,0.001392
106300,0.000535,0.001054,0.001837,0.006273,0.000794,0.000761,0.000774,0.002257,0.001517,0.001284
106400,0.000553,0.001070,0.001870,0.006154,0.000820,0.000764,0.000748,0.002263,0.001478,0.001348
106500,0.000552,0.001104,0.001843,0.007106,0.000800,0.000764,0.000778,0.002233,0.001493,0.001403
106600,0.000541,0.001025,0.001837,0.007104,0.000778,0.000740,0.000771,0.002258,0.001539,0.001304
106700,0.000545,0.001057,0.001855,0.006283,0.000773,0.000737,0.000751,0.002270,0.001511,0.001374
106800,0.000548,0.000997,0.001939,0.007009,0.000794,0.000749,0.000769,0.002287,0.001502,0.001409
106900,0.000564,0.001041,0.001852,0.006703,0.000801,0.000762,0.000738,0.002269,0.001501,0.001411
107000,0.000565,0.001065,0.001856,0.006795,0.000818,0.000760,0.000774,0.002250,0.001524,0.001358
107100,0.000574,0.001040,0.001893,0.007457,0.000789,0.000746,0.000754,0.002268,0.001554,0.001361
107200,0.000549,0.001012,0.001874,0.005867,0.000808,0.000761,0.000764,0.002287,0.001495,0.001339
107300,0.000552,0.001097,0.001866,0.006587,0.000801,0.000750,0.000768,0.002256,0.001528,0.001357
107400,0.000570,0.001034,0.001858,0.007541,0.000801,0.000758,0.000762,0.002218,0.001499,0.001537
107500,0.000553,0.001089,0.001859,0.006679,0.000782,0.000748,0.000776,0.002226,0.001538,0.001342
107600,0.000546,0.000997,0.001852,0.006471,0.000793,0.000743,0.000754,0.002241,0.001461,0.001442
107700,0.000550,0.001020,0.001854,0.006479,0.000797,0.000764,0.000739,0.002318,0.001544,0.001422
107800,0.000577,0.001104,0.001888,0.006788,0.000807,0.000756,0.000744,0.002256,0.001512,0.001390
107900,0.000535,0.001079,0.001835,0.007311,0.000779,0.000747,0.000780,0.002247,0.001514,0.001328
108000,0.000546,0.001116,0.001850,0.006890,0.000783,0.000768,0.000760,0.002258,0.001563,0.001319
108100,0.000568,0.001085,0.001860,0.006464,0.000773,0.000754,0.000757,0.002225,0.001471,0.001443
108200,0.000574,0.001063,0.001902,0.006678,0.000815,0.000747,0.000772,0.002261,0.001519,0.001480
108300,0.000540,0.001025,0.001846,0.006277,0.000793,0.000776,0.000755,0.002266,0.001544,0.001386
108400,0.000556,0.001055,0.001866,0.006598,0.000767,0.000755,0.000751,0.002244,0.001511,0.001374
108500,0.000548,0.001059,0.001829,0.007008,0.000791,0.000761,0.000754,0.002240,0.001461,0.001396
108600,0.000546,0.001054,0.001845,0.006802,0.000787,0.000735,0.000759,0.002264,0.001525,0.001291
108700,0.000533,0.001015,0.001862,0.006996,0.000799,0.000732,0.000763,0.002285,0.001532,0.001362
108800,0.000527,0.001014,0.001891,0.007077,0.000793,0.000769,0.000759,0.002245,0.001552,0.001425
108900,0.000566,0.001016,0.001851,0.007524,0.000794,0.000763,0.000768,0.002248,0.001517,0.001286
109000,0.000547,0.000985,0.001846,0.007322,0.000799,0.000746,0.000755,0.002295,0.001543,0.001381
109100,0.000541,0.000989,0.001842,0.007019,0.000782,0.000763,0.000770,0.002256,0.001523,0.001314
109200,0.000558,0.001055,0.001897,0.006288,0.000804,0.000748,0.000770,0.002267,0.001515,0.001511
109300,0.000537,0.001029,0.001853,0.006694,0.000803,0.000751,0.000756,0.002287,0.001547,0.001374
109400,0.000543,0.001053,0.001814,0.006885,0.000785,0.000760,0.000782,0.002268,0.001534,0.001316
109500,0.000530,0.001088,0.001882,0.006499,0.000782,0.000738,0.000753,0.002243,0.001501,0.001409
